"","ID","life_satis"
"17433","285502107001","3 Somewhat satisfied"
"17434","285502107002","3 Somewhat satisfied"
"17435","285502108001","4 Not very satisfied"
"17436","285502108002","3 Somewhat satisfied"
"17437","285502110001",NA
"17438","285502110002","5 Not at all satisfied"
"17439","285502133001","2 Very satisfied"
"17440","285502134001","3 Somewhat satisfied"
"17441","285502134002","2 Very satisfied"
"17442","285502123001","2 Very satisfied"
"17443","285502116001","2 Very satisfied"
"17444","285502116002","3 Somewhat satisfied"
"17445","285502127001","3 Somewhat satisfied"
"17446","285502127002","2 Very satisfied"
"17447","285502117001","3 Somewhat satisfied"
"17448","285502117002","4 Not very satisfied"
"17449","285502118002","3 Somewhat satisfied"
"17450","285502118001","2 Very satisfied"
"17451","285502128001","4 Not very satisfied"
"17452","285502128002","4 Not very satisfied"
"17453","285502120002","3 Somewhat satisfied"
"17454","285502120001","2 Very satisfied"
"17455","285502102001","3 Somewhat satisfied"
"17456","285502102002","5 Not at all satisfied"
"17457","285502111002","3 Somewhat satisfied"
"17458","285502111001","3 Somewhat satisfied"
"17459","285502106001","3 Somewhat satisfied"
"17460","285502106002","3 Somewhat satisfied"
"17461","285502104002","3 Somewhat satisfied"
"17462","285502104001","3 Somewhat satisfied"
"17463","285502109002","2 Very satisfied"
"17464","285502109001","4 Not very satisfied"
"17465","285502105001","3 Somewhat satisfied"
"17466","285502105002","3 Somewhat satisfied"
"17467","285502125001","3 Somewhat satisfied"
"17468","285502125002","3 Somewhat satisfied"
"17469","285502131001","2 Very satisfied"
"17470","285502130001","3 Somewhat satisfied"
"17471","285502130002","4 Not very satisfied"
"17472","285502124002","2 Very satisfied"
"17473","285502124001","3 Somewhat satisfied"
"17474","285502103001","3 Somewhat satisfied"
"17475","285502113001","3 Somewhat satisfied"
"17476","285502113002","3 Somewhat satisfied"
"17477","285502122002","3 Somewhat satisfied"
"17478","285502114001","2 Very satisfied"
"17479","285502114002","3 Somewhat satisfied"
"17480","285502135001","3 Somewhat satisfied"
"17481","285502135002","3 Somewhat satisfied"
"17482","285502119002",NA
"17483","285502101001","3 Somewhat satisfied"
"17484","285502101002","2 Very satisfied"
"17485","285502115002","4 Not very satisfied"
"17486","285502212002","2 Very satisfied"
"17487","285502212001","2 Very satisfied"
"17488","285502218002","3 Somewhat satisfied"
"17489","285502218001","4 Not very satisfied"
"17490","285502206001",NA
"17491","285502206002","3 Somewhat satisfied"
"17492","285502213001","2 Very satisfied"
"17493","285502213002","3 Somewhat satisfied"
"17494","285502223001","2 Very satisfied"
"17495","285502223002",NA
"17496","285502216001","2 Very satisfied"
"17497","285502216002","2 Very satisfied"
"17498","285502204002","3 Somewhat satisfied"
"17499","285502204001",NA
"17500","285502217001","2 Very satisfied"
"17501","285502209001","3 Somewhat satisfied"
"17502","285502209002",NA
"17503","285502210001","1 Completely satisfied"
"17504","285502210002","2 Very satisfied"
"17505","285502201001","2 Very satisfied"
"17506","285502201002","5 Not at all satisfied"
"17507","285502211001","2 Very satisfied"
"17508","285502211002","2 Very satisfied"
"17509","285502215001","3 Somewhat satisfied"
"17510","285502215002","2 Very satisfied"
"17511","285502205001","3 Somewhat satisfied"
"17512","285502205002","2 Very satisfied"
"17513","285502214002","3 Somewhat satisfied"
"17514","285502214001","4 Not very satisfied"
"17515","285502220001","3 Somewhat satisfied"
"17516","285502220002","3 Somewhat satisfied"
"17517","285502202001","4 Not very satisfied"
"17518","285502202002","2 Very satisfied"
"17519","285502222001","3 Somewhat satisfied"
"17520","285502222002","5 Not at all satisfied"
"17521","285502207001","2 Very satisfied"
"17522","285502207002","3 Somewhat satisfied"
"17523","285502221001","2 Very satisfied"
"17524","134004213001",NA
"17525","134004213002","3 Somewhat satisfied"
"17526","134004214001",NA
"17527","134004204001",NA
"17528","134004204002","3 Somewhat satisfied"
"17529","134004212002","1 Completely satisfied"
"17530","134004103003","3 Somewhat satisfied"
"17531","134004104002",NA
"17532","134004104001","2 Very satisfied"
"17533","134004102001",NA
"17534","134004102002",NA
"17535","134004106001",NA
"17536","134004106002","3 Somewhat satisfied"
"17537","134004107001","2 Very satisfied"
"17538","134004304003",NA
"17539","134004304002","4 Not very satisfied"
"17540","134004324002","3 Somewhat satisfied"
"17541","134004324001","3 Somewhat satisfied"
"17542","134004318001",NA
"17543","134004318002","1 Completely satisfied"
"17544","134004319001","3 Somewhat satisfied"
"17545","134004319002","3 Somewhat satisfied"
"17546","134004307001","3 Somewhat satisfied"
"17547","134004307002","2 Very satisfied"
"17548","134004308002","3 Somewhat satisfied"
"17549","134004308001",NA
"17550","134004314001","1 Completely satisfied"
"17551","134004309001","3 Somewhat satisfied"
"17552","134004309002",NA
"17553","134004312001","3 Somewhat satisfied"
"17554","134004303002","1 Completely satisfied"
"17555","134004303001","1 Completely satisfied"
"17556","134004311001","3 Somewhat satisfied"
"17557","134004311002","3 Somewhat satisfied"
"17558","134004302002","4 Not very satisfied"
"17559","134004320002",NA
"17560","134004320001",NA
"17561","134004305002","3 Somewhat satisfied"
"17562","134004317001","3 Somewhat satisfied"
"17563","134004317002","3 Somewhat satisfied"
"17564","134004323001","3 Somewhat satisfied"
"17565","134004301001","2 Very satisfied"
"17566","134004315001","3 Somewhat satisfied"
"17567","134004322001","3 Somewhat satisfied"
"17568","134004321001","3 Somewhat satisfied"
"17569","134004321002","3 Somewhat satisfied"
"17570","138202128001","3 Somewhat satisfied"
"17571","138202128002",NA
"17572","138202106001","3 Somewhat satisfied"
"17573","138202106002","2 Very satisfied"
"17574","138202122001","2 Very satisfied"
"17575","138202116002",NA
"17576","138202116001","4 Not very satisfied"
"17577","138202123001","4 Not very satisfied"
"17578","138202123002","4 Not very satisfied"
"17579","138202103002","3 Somewhat satisfied"
"17580","138202103001","3 Somewhat satisfied"
"17581","138202118001",NA
"17582","138202118002","3 Somewhat satisfied"
"17583","138202112001","2 Very satisfied"
"17584","138202112002","3 Somewhat satisfied"
"17585","138202105001","2 Very satisfied"
"17586","138202105002","4 Not very satisfied"
"17587","138202129001","3 Somewhat satisfied"
"17588","138202129002","3 Somewhat satisfied"
"17589","138202119002","2 Very satisfied"
"17590","138202119001","3 Somewhat satisfied"
"17591","138202126002","3 Somewhat satisfied"
"17592","138202126001","3 Somewhat satisfied"
"17593","138202109001","2 Very satisfied"
"17594","138202109002","3 Somewhat satisfied"
"17595","138202108002",NA
"17596","138202108001","2 Very satisfied"
"17597","138202107001","2 Very satisfied"
"17598","138202107002","2 Very satisfied"
"17599","138202114002","2 Very satisfied"
"17600","138202114001","3 Somewhat satisfied"
"17601","138202113001","3 Somewhat satisfied"
"17602","138202113002","3 Somewhat satisfied"
"17603","138202131001","3 Somewhat satisfied"
"17604","138202132002","3 Somewhat satisfied"
"17605","138202132001","2 Very satisfied"
"17606","138202102002","2 Very satisfied"
"17607","138202102001","3 Somewhat satisfied"
"17608","138202120001",NA
"17609","138202117001","4 Not very satisfied"
"17610","138202117002","5 Not at all satisfied"
"17611","138202115001","4 Not very satisfied"
"17612","138202115002","2 Very satisfied"
"17613","138202125001","4 Not very satisfied"
"17614","138202125002","3 Somewhat satisfied"
"17615","138202101001","3 Somewhat satisfied"
"17616","138202121001","2 Very satisfied"
"17617","138202104002","3 Somewhat satisfied"
"17618","138202104001","3 Somewhat satisfied"
"17619","138202127001","2 Very satisfied"
"17620","138202127002","3 Somewhat satisfied"
"17621","138202111002","2 Very satisfied"
"17622","138202111001","3 Somewhat satisfied"
"17623","138202124002","3 Somewhat satisfied"
"17624","138202124001","3 Somewhat satisfied"
"17625","138202130001","3 Somewhat satisfied"
"17626","138202130002","4 Not very satisfied"
"17627","138202209002","3 Somewhat satisfied"
"17628","138202209001","3 Somewhat satisfied"
"17629","138202226001","4 Not very satisfied"
"17630","138202226002","4 Not very satisfied"
"17631","138202218001","3 Somewhat satisfied"
"17632","138202218002","3 Somewhat satisfied"
"17633","138202205001","4 Not very satisfied"
"17634","138202220001","3 Somewhat satisfied"
"17635","138202233002","2 Very satisfied"
"17636","138202233001","1 Completely satisfied"
"17637","138202207001","5 Not at all satisfied"
"17638","138202231002","2 Very satisfied"
"17639","138202231001","3 Somewhat satisfied"
"17640","138202217001","3 Somewhat satisfied"
"17641","138202219002","5 Not at all satisfied"
"17642","138202215002","3 Somewhat satisfied"
"17643","138202215001","3 Somewhat satisfied"
"17644","138202203001","3 Somewhat satisfied"
"17645","138202203002","2 Very satisfied"
"17646","138202229001",NA
"17647","138202229002","3 Somewhat satisfied"
"17648","138202228002","3 Somewhat satisfied"
"17649","138202228001",NA
"17650","138202216001","3 Somewhat satisfied"
"17651","138202216002","2 Very satisfied"
"17652","138202204001",NA
"17653","138202204002","1 Completely satisfied"
"17654","138202202001","5 Not at all satisfied"
"17655","138202223002","3 Somewhat satisfied"
"17656","138202223001","3 Somewhat satisfied"
"17657","138202213001","3 Somewhat satisfied"
"17658","138202213002","4 Not very satisfied"
"17659","138202222002","3 Somewhat satisfied"
"17660","138202222001","3 Somewhat satisfied"
"17661","138202206001","2 Very satisfied"
"17662","138202206002","3 Somewhat satisfied"
"17663","138202210001",NA
"17664","138202210002","4 Not very satisfied"
"17665","138202224002",NA
"17666","138202224001","4 Not very satisfied"
"17667","138202208002","3 Somewhat satisfied"
"17668","138202208001","4 Not very satisfied"
"17669","138202201001",NA
"17670","138202201002","3 Somewhat satisfied"
"17671","138202225002","3 Somewhat satisfied"
"17672","138202225001",NA
"17673","138202211002","2 Very satisfied"
"17674","138202211001","5 Not at all satisfied"
"17675","138202212002","3 Somewhat satisfied"
"17676","138202212001","2 Very satisfied"
"17677","138202227002","4 Not very satisfied"
"17678","138202227001","3 Somewhat satisfied"
"17679","138202230001","4 Not very satisfied"
"17680","138202230002","3 Somewhat satisfied"
"17681","138202232001","2 Very satisfied"
"17682","138202232002","3 Somewhat satisfied"
"17683","138202214001","5 Not at all satisfied"
"17684","138202315001",NA
"17685","138202332001","3 Somewhat satisfied"
"17686","138202336001","4 Not very satisfied"
"17687","138202336002","4 Not very satisfied"
"17688","138202305001","3 Somewhat satisfied"
"17689","138202322002","3 Somewhat satisfied"
"17690","138202322001","3 Somewhat satisfied"
"17691","138202304001","3 Somewhat satisfied"
"17692","138202304002","3 Somewhat satisfied"
"17693","138202303001","3 Somewhat satisfied"
"17694","138202303002","3 Somewhat satisfied"
"17695","138202307001","2 Very satisfied"
"17696","138202328001","2 Very satisfied"
"17697","138202328002","3 Somewhat satisfied"
"17698","138202313001","3 Somewhat satisfied"
"17699","138202313002","3 Somewhat satisfied"
"17700","138202329001","3 Somewhat satisfied"
"17701","138202329002","3 Somewhat satisfied"
"17702","138202308001",NA
"17703","138202308002","3 Somewhat satisfied"
"17704","138202317001","3 Somewhat satisfied"
"17705","138202302002","3 Somewhat satisfied"
"17706","138202302001","3 Somewhat satisfied"
"17707","138202333001","2 Very satisfied"
"17708","138202333002","3 Somewhat satisfied"
"17709","138202323001","4 Not very satisfied"
"17710","138202323002","3 Somewhat satisfied"
"17711","138202318001","3 Somewhat satisfied"
"17712","138202318002","3 Somewhat satisfied"
"17713","138202306002","3 Somewhat satisfied"
"17714","138202306001","3 Somewhat satisfied"
"17715","138202334001","4 Not very satisfied"
"17716","138202334002","3 Somewhat satisfied"
"17717","138202311002","3 Somewhat satisfied"
"17718","138202311001","3 Somewhat satisfied"
"17719","138202316001","4 Not very satisfied"
"17720","138202316002","3 Somewhat satisfied"
"17721","138202326002","3 Somewhat satisfied"
"17722","138202326001","3 Somewhat satisfied"
"17723","138202330002","3 Somewhat satisfied"
"17724","138202330001","2 Very satisfied"
"17725","138202312001","2 Very satisfied"
"17726","138202312002","5 Not at all satisfied"
"17727","138202301002","4 Not very satisfied"
"17728","138202301001","3 Somewhat satisfied"
"17729","138202319001","3 Somewhat satisfied"
"17730","138202319002","3 Somewhat satisfied"
"17731","138202327002","3 Somewhat satisfied"
"17732","138202327001","3 Somewhat satisfied"
"17733","138202324001","3 Somewhat satisfied"
"17734","138202324002","1 Completely satisfied"
"17735","138202309001","3 Somewhat satisfied"
"17736","138202309002","3 Somewhat satisfied"
"17737","138202321001","3 Somewhat satisfied"
"17738","138202321002","2 Very satisfied"
"17739","138202314001","5 Not at all satisfied"
"17740","138202325002","3 Somewhat satisfied"
"17741","138202325001","3 Somewhat satisfied"
"17742","138202310001","3 Somewhat satisfied"
"17743","138202310002","3 Somewhat satisfied"
"17744","138202331001","4 Not very satisfied"
"17745","138202331002","4 Not very satisfied"
"17746","135559116001","3 Somewhat satisfied"
"17747","135559116002","3 Somewhat satisfied"
"17748","135559130001",NA
"17749","135559130002","3 Somewhat satisfied"
"17750","135559132002","2 Very satisfied"
"17751","135559132001","3 Somewhat satisfied"
"17752","135559114001","4 Not very satisfied"
"17753","135559114002","3 Somewhat satisfied"
"17754","135559124001","3 Somewhat satisfied"
"17755","135559112002","1 Completely satisfied"
"17756","135559112001","1 Completely satisfied"
"17757","135559117001",NA
"17758","135559127001","3 Somewhat satisfied"
"17759","135559108002","3 Somewhat satisfied"
"17760","135559108001","2 Very satisfied"
"17761","135559126001","2 Very satisfied"
"17762","135559126002","4 Not very satisfied"
"17763","135559103001","3 Somewhat satisfied"
"17764","135559103002","4 Not very satisfied"
"17765","135559118001","3 Somewhat satisfied"
"17766","135559107001","3 Somewhat satisfied"
"17767","135559107002","3 Somewhat satisfied"
"17768","135559121001","2 Very satisfied"
"17769","135559121002","2 Very satisfied"
"17770","135559110001","3 Somewhat satisfied"
"17771","135559101002","2 Very satisfied"
"17772","135559101001",NA
"17773","135559123001","3 Somewhat satisfied"
"17774","135559106001","3 Somewhat satisfied"
"17775","135559106002","3 Somewhat satisfied"
"17776","135559120001","3 Somewhat satisfied"
"17777","135559109001",NA
"17778","135559128001","3 Somewhat satisfied"
