"","ID","gender","zodiac","bornyear","age","residence_status","education_level","marital_status"
"18077","134902116002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18078","134902115001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18079","134902111002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18080","134902111001","2 female",NA,1950,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18081","134902110001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18082","134902110002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18083","134902124002","1 male","5 Dragon",1964,NA,"1 Agricultual Hukou","6 High school","1 Married with spouse present"
"18084","134902124001","2 female","6 Snake",1965,NA,"1 Agricultual Hukou","4 Elementary school","1 Married with spouse present"
"18085","134902113002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"18086","134902117002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18087","134902117001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18088","134902106002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18089","134902109001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18090","134902109002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18091","134902104001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18092","134902105002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18093","134902105001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18094","134902315002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18095","134902310002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18096","134902310001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18097","134902316002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18098","134902316001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18099","134902326002","1 male","8 Goat",1967,NA,"1 Agricultual Hukou","4 Elementary school","1 Married with spouse present"
"18100","134902326001","2 female","9 Monkey",1968,NA,"1 Agricultual Hukou","4 Elementary school","1 Married with spouse present"
"18101","134902319002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18102","134902319001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18103","134902317001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18104","134902317002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18105","134902328001","2 female","10 Rooster",1957,NA,"1 Agricultual Hukou","1 No formal education illiterate","5 Widowed"
"18106","134902314002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18107","134902314001","1 male",NA,1955,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"18108","134902321002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18109","134902321001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18110","134902327001","1 male","9 Monkey",1956,NA,"1 Agricultual Hukou","2 Did not finish primary school but capable of reading or writing","1 Married with spouse present"
"18111","134902329001","2 female","5 Dragon",1952,NA,"1 Agricultual Hukou","6 High school","5 Widowed"
"18112","134902308001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18113","134902308002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18114","134902307001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18115","134902307002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18116","134902318001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18117","134902318002","2 female",NA,1964,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18118","134902313001","1 male",NA,1953,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"18119","134902304001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18120","134902304002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18121","134902303002","1 male",NA,1968,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18122","134902303001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18123","134902309001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18124","134902301002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18125","134902301001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18126","134902322001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18127","134902322002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18128","134902325001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18129","134902325002","1 male",NA,1949,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"18130","134902302001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18131","134902305002","1 male",NA,1965,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"18132","134902305001","2 female",NA,1965,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18133","134902312002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"18134","134902320002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18135","134902320001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18136","134902306001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18137","134902306002","2 female","5 Dragon",1952,NA,"1 Agricultual Hukou","1 No formal education illiterate","1 Married with spouse present"
"18138","134902324001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18139","134902324002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18140","046746328001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18141","046746326001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18142","046746331001","1 male","6 Snake",1953,NA,"1 Agricultual Hukou","5 Middle school","1 Married with spouse present"
"18143","046746331002","2 female","7 Horse",1954,NA,"1 Agricultual Hukou","2 Did not finish primary school but capable of reading or writing","1 Married with spouse present"
"18144","046746319002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18145","046746319001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18146","046746329002","1 male","8 Goat",1967,NA,"1 Agricultual Hukou","2 Did not finish primary school but capable of reading or writing","1 Married with spouse present"
"18147","046746329001","2 female","12 Pig",1967,NA,"1 Agricultual Hukou","1 No formal education illiterate","1 Married with spouse present"
"18148","046746321001","2 female",NA,1968,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18149","046746321002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18150","046746314002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18151","046746314001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18152","046746316001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18153","046746307002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18154","046746307001","1 male",NA,NA,NA,"2 Non-agricultural Hukou",NA,"1 Married with spouse present"
"18155","046746308002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18156","046746308001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18157","046746327001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18158","046746327002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18159","046746325001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18160","046746325002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18161","046746315002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18162","046746315001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18163","046746323001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"18164","046746302001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18165","046746302002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18166","046746320002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18167","046746309002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18168","046746309001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18169","046746303001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"18170","046746303002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18171","046746313002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"18172","046746324001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18173","046746324002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18174","046746306002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18175","046746306001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18176","046746304002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18177","046746304001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18178","046746312002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18179","046746322001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18180","046746301001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18181","046746301002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18182","046746330002","2 female","11 Dog",1970,NA,"1 Agricultual Hukou","1 No formal education illiterate","1 Married with spouse present"
"18183","046746330001","1 male","7 Horse",1966,NA,"1 Agricultual Hukou","2 Did not finish primary school but capable of reading or writing","1 Married with spouse present"
"18184","046746311001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18185","046746318002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18186","046746317001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"18187","046746317002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"18188","046746305001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18189","046746310002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18190","046746310001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18191","046746225001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18192","046746225002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18193","046746233001","2 female","9 Monkey",1968,NA,"1 Agricultual Hukou","2 Did not finish primary school but capable of reading or writing","2 Married but not living with spouse temporarily for reasons such as work"
"18194","046746233002","1 male","6 Snake",1965,NA,"2 Non-agricultural Hukou","5 Middle school","2 Married but not living with spouse temporarily for reasons such as work"
"18195","046746230002","1 male","3 Tiger",1974,NA,"1 Agricultual Hukou","2 Did not finish primary school but capable of reading or writing","1 Married with spouse present"
"18196","046746230001","2 female","8 Goat",1967,NA,"1 Agricultual Hukou","4 Elementary school","1 Married with spouse present"
"18197","046746216002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18198","046746216001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18199","046746202001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18200","046746202002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18201","046746207002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18202","046746207001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18203","046746203002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18204","046746203001","2 female",NA,1965,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"18205","046746210001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18206","046746210002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18207","046746227001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18208","046746227002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18209","046746220001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18210","046746220002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18211","046746232001","1 male","10 Rooster",1957,NA,"1 Agricultual Hukou","6 High school","1 Married with spouse present"
"18212","046746232002","2 female","2 Ox",1961,NA,"1 Agricultual Hukou","4 Elementary school","1 Married with spouse present"
"18213","046746215001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18214","046746215002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18215","046746205001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18216","046746205002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18217","046746217001","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"2 Married but not living with spouse temporarily for reasons such as work"
"18218","046746217002","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18219","046746209001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18220","046746209002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18221","046746218002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18222","046746218001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18223","046746224001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18224","046746221001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18225","046746231002","1 male","7 Horse",1966,NA,"1 Agricultual Hukou","1 No formal education illiterate","1 Married with spouse present"
"18226","046746231001","2 female","10 Rooster",1967,NA,"1 Agricultual Hukou","4 Elementary school","1 Married with spouse present"
"18227","046746213001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18228","046746229001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18229","046746229002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18230","046746226002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18231","046746226001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18232","046746212001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"5 Widowed"
"18233","046746228001","2 female",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
"18234","046746228002","1 male",NA,NA,NA,"1 Agricultual Hukou",NA,"1 Married with spouse present"
