"","ID","n_older_bro","n_younger_bro","n_older_sis","n_younger_sis","n_alive_children","child_residence_distance","child_location_type","child_occupation"
"8680","056302116002",0,0,0,0,2,"2 This Household, but Economicly Independent","4 Village","4 Commerical and Service worker"
"8681","056302115001",0,0,0,0,3,"6 Other","4 Village","6 Production and Transportation worker"
"8682","056302102001",0,0,0,0,NA,"2 This Household, but Economicly Independent","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8683","056302127001",1,0,1,0,1,"1 This Household, and Economicly Dependent",NA,"3 Clerk"
"8684","056302132001",2,1,2,1,1,NA,NA,NA
"8685","056302118002",2,1,0,0,0,"1 This Household, and Economicly Dependent",NA,NA
"8686","056302122002",0,0,0,1,3,"1 This Household, and Economicly Dependent","1 City",NA
"8687","056302119003",1,1,2,0,1,"1 This Household, and Economicly Dependent","4 Village",NA
"8688","056302226002",0,0,2,2,3,"6 Other",NA,NA
"8689","056302222001",2,1,0,0,1,"1 This Household, and Economicly Dependent","4 Village",NA
"8690","056302220001",0,0,0,1,2,NA,"4 Village",NA
"8691","056302204002",NA,NA,NA,NA,4,"2 This Household, but Economicly Independent","4 Village","4 Commerical and Service worker"
"8692","056302212001",0,4,0,1,NA,"1 This Household, and Economicly Dependent","2 County",NA
"8693","056302201001",0,1,1,0,1,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"8694","056302216002",0,0,0,2,1,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"8695","056302211002",2,0,0,0,1,"6 Other",NA,"1 Manager"
"8696","056302223001",0,0,0,2,2,"6 Other",NA,"6 Production and Transportation worker"
"8697","056302225001",0,0,0,0,NA,NA,NA,"4 Commerical and Service worker"
"8698","056302214001",0,1,0,0,4,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"4 Commerical and Service worker"
"8699","056302202001",0,0,1,1,NA,"6 Other","1 City",NA
"8700","056302213001",3,0,2,1,1,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"8701","056302217001",0,0,0,0,NA,NA,NA,NA
"8702","056302219001",NA,NA,NA,NA,0,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8703","056302207002",1,0,0,0,3,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"2 Professional and Technician"
"8704","056302206001",1,0,3,0,2,"1 This Household, and Economicly Dependent","1 City",NA
"8705","056302218002",0,0,0,2,2,"1 This Household, and Economicly Dependent",NA,NA
"8706","056302205002",0,1,1,0,2,"1 This Household, and Economicly Dependent","4 Village",NA
"8707","056302203002",NA,NA,NA,NA,2,"6 Other","2 County","2 Professional and Technician"
"8708","056302210001",NA,NA,NA,NA,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","2 County","4 Commerical and Service worker"
"8709","056302209001",0,0,0,2,2,"6 Other","1 City",NA
"8710","056302208002",0,0,0,0,2,"1 This Household, and Economicly Dependent","2 County","4 Commerical and Service worker"
"8711","056302215002",1,1,2,0,1,"6 Other",NA,"4 Commerical and Service worker"
"8712","056302221001",1,0,1,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"1 Manager"
"8713","056302328001",2,1,0,1,2,NA,NA,NA
"8714","056302307001",0,3,0,3,4,"2 This Household, but Economicly Independent","1 City","6 Production and Transportation worker"
"8715","056302302001",0,2,0,0,5,"2 This Household, but Economicly Independent","1 City","6 Production and Transportation worker"
"8716","056302315003",0,1,1,0,4,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"8717","056302313002",0,0,0,2,3,"2 This Household, but Economicly Independent",NA,"3 Clerk"
"8718","056302320001",1,4,1,1,NA,"2 This Household, but Economicly Independent","3 Town","6 Production and Transportation worker"
"8719","056302314002",0,2,0,3,3,"2 This Household, but Economicly Independent","1 City","6 Production and Transportation worker"
"8720","056302322002",2,1,0,0,2,"2 This Household, but Economicly Independent",NA,"4 Commerical and Service worker"
"8721","056302305001",0,0,0,0,NA,"2 This Household, but Economicly Independent",NA,NA
"8722","056302310001",0,1,0,0,3,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"8723","056302309001",0,0,0,0,NA,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"8724","056302331001",1,1,0,2,4,"1 This Household, and Economicly Dependent","1 City",NA
"8725","056302327002",0,0,0,0,NA,"6 Other",NA,NA
"8726","056302311002",1,1,0,0,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","2 County",NA
"8727","056302317001",1,0,4,0,NA,"6 Other","3 Town","4 Commerical and Service worker"
"8728","056302303001",0,0,0,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"6 Production and Transportation worker"
"8729","056302326001",0,2,0,0,NA,"6 Other","3 Town","4 Commerical and Service worker"
"8730","056302308001",0,0,0,0,NA,"6 Other",NA,"3 Clerk"
"8731","056302306002",3,0,2,0,1,NA,NA,NA
"8732","056302324002",0,0,0,0,4,"6 Other",NA,"2 Professional and Technician"
"8733","056302330002",2,0,0,2,3,NA,"1 City",NA
"8734","056302312002",0,1,0,1,5,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8735","056302318001",0,1,2,1,0,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"8736","056302304001",3,0,1,2,4,"4 Another Household in Your Permanent Address's Village/Neighborhood","1 City","1 Manager"
"8737","056302301002",0,0,0,0,2,"6 Other","1 City","6 Production and Transportation worker"
"8738","056302321002",0,2,0,2,2,"6 Other","1 City",NA
"8739","056346203001",1,1,0,0,1,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8740","056346223001",1,1,0,0,2,NA,NA,NA
"8741","056346221002",0,2,0,3,2,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"8742","056346202001",0,0,0,2,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,NA
"8743","056346217001",0,3,0,2,1,"1 This Household, and Economicly Dependent","1 City","4 Commerical and Service worker"
"8744","056346213001",0,2,0,0,NA,"1 This Household, and Economicly Dependent","1 City",NA
"8745","056346218001",0,0,0,8,NA,NA,"3 Town","6 Production and Transportation worker"
"8746","056346215001",1,0,1,0,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","4 Village","4 Commerical and Service worker"
"8747","056346211001",0,0,0,1,NA,"3 Same or Adjacent Dwelling/Courtyard with You","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8748","056346219001",0,1,1,0,2,"6 Other","1 City","6 Production and Transportation worker"
"8749","056346220001",1,0,3,7,2,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"4 Commerical and Service worker"
"8750","056346216001",2,1,1,1,3,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","3 Town","4 Commerical and Service worker"
"8751","056346207001",0,0,0,0,NA,"2 This Household, but Economicly Independent","4 Village","6 Production and Transportation worker"
"8752","056346225001",0,0,0,1,NA,"2 This Household, but Economicly Independent","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8753","056346210002",2,0,1,1,2,"6 Other","4 Village","4 Commerical and Service worker"
"8754","056346204001",0,0,0,0,NA,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8755","056346209001",1,0,2,0,NA,"6 Other","1 City","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8756","056346201001",2,3,0,1,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","1 City","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8757","056346212002",2,0,2,0,1,NA,NA,NA
"8758","056346214001",0,0,2,0,4,"2 This Household, but Economicly Independent","4 Village","6 Production and Transportation worker"
"8759","056346208002",1,0,2,0,6,"4 Another Household in Your Permanent Address's Village/Neighborhood",NA,"3 Clerk"
"8760","056346314001",0,2,0,2,2,"1 This Household, and Economicly Dependent",NA,NA
"8761","056346307001",0,1,0,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood","1 City","1 Manager"
"8762","056346322001",0,1,1,1,NA,"6 Other","3 Town","2 Professional and Technician"
"8763","056346315002",1,0,1,0,2,"2 This Household, but Economicly Independent",NA,"3 Clerk"
"8764","056346303002",2,0,1,2,1,"6 Other",NA,NA
"8765","056346311001",2,0,2,0,1,"2 This Household, but Economicly Independent",NA,"3 Clerk"
"8766","056346318001",0,0,2,1,1,"6 Other",NA,"3 Clerk"
"8767","056346309001",0,0,0,0,2,"4 Another Household in Your Permanent Address's Village/Neighborhood","2 County","4 Commerical and Service worker"
"8768","056346306001",0,0,0,2,1,"1 This Household, and Economicly Dependent",NA,NA
"8769","056346312001",0,3,0,2,NA,"2 This Household, but Economicly Independent","4 Village","6 Production and Transportation worker"
"8770","056346323002",0,1,0,2,1,"6 Other",NA,"4 Commerical and Service worker"
"8771","056346305002",1,0,3,1,1,"1 This Household, and Economicly Dependent",NA,"2 Professional and Technician"
"8772","056346301001",0,3,0,1,NA,"2 This Household, but Economicly Independent",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8773","056346320001",0,0,1,0,NA,"1 This Household, and Economicly Dependent",NA,"4 Commerical and Service worker"
"8774","056346324002",0,0,0,0,5,"2 This Household, but Economicly Independent",NA,"6 Production and Transportation worker"
"8775","056346317002",1,3,0,1,3,"2 This Household, but Economicly Independent","3 Town",NA
"8776","056346328001",0,3,0,1,0,"2 This Household, but Economicly Independent",NA,"2 Professional and Technician"
"8777","056346304001",0,0,1,0,NA,"2 This Household, but Economicly Independent","1 City","2 Professional and Technician"
"8778","056346327002",0,0,1,1,0,"6 Other","1 City","4 Commerical and Service worker"
"8779","056346316002",0,1,0,1,3,"2 This Household, but Economicly Independent","4 Village","2 Professional and Technician"
"8780","056346326002",0,2,0,0,NA,"6 Other",NA,"4 Commerical and Service worker"
"8781","056346108001",1,1,1,0,2,"1 This Household, and Economicly Dependent",NA,"6 Production and Transportation worker"
"8782","056346116001",1,0,2,0,2,"1 This Household, and Economicly Dependent","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8783","056346115002",0,0,0,4,4,"6 Other","4 Village","4 Commerical and Service worker"
"8784","056346114002",2,0,1,2,3,"2 This Household, but Economicly Independent","4 Village","6 Production and Transportation worker"
"8785","056346103002",1,0,1,1,2,"2 This Household, but Economicly Independent","4 Village",NA
"8786","056346119001",0,0,0,0,3,"6 Other","1 City","3 Clerk"
"8787","056346104002",0,4,0,1,2,"6 Other","4 Village","4 Commerical and Service worker"
"8788","056346111002",0,0,1,0,1,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,NA
"8789","056346112001",0,1,1,0,3,NA,"4 Village","6 Production and Transportation worker"
"8790","056346120001",0,1,3,0,NA,"6 Other","1 City","6 Production and Transportation worker"
"8791","056346105002",1,2,1,2,NA,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"6 Production and Transportation worker"
"8792","056346117001",0,1,0,0,2,"6 Other","1 City","6 Production and Transportation worker"
"8793","056346101001",0,2,2,2,1,"1 This Household, and Economicly Dependent","4 Village",NA
"8794","056346113001",0,0,2,1,3,"6 Other","1 City","6 Production and Transportation worker"
"8795","056346102001",0,2,0,11,3,"6 Other","4 Village","6 Production and Transportation worker"
"8796","056346106002",1,0,0,0,3,"1 This Household, and Economicly Dependent","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8797","056346109001",1,0,0,0,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,NA
"8798","056346110001",0,2,0,1,2,"1 This Household, and Economicly Dependent",NA,NA
"8799","056346107002",1,1,0,2,1,"2 This Household, but Economicly Independent",NA,NA
"8800","056346118001",3,0,0,0,1,NA,NA,NA
"8801","051606110001",0,4,0,4,NA,"6 Other",NA,"6 Production and Transportation worker"
"8802","051606120001",0,2,2,0,2,"6 Other","3 Town","6 Production and Transportation worker"
"8803","051606119001",0,0,1,1,NA,NA,NA,"6 Production and Transportation worker"
"8804","051606126001",1,2,0,0,5,"6 Other","1 City","4 Commerical and Service worker"
"8805","051606122001",0,0,0,0,0,NA,"3 Town",NA
"8806","051606112001",0,2,0,3,2,"6 Other",NA,"4 Commerical and Service worker"
"8807","051606104002",0,4,0,1,2,"1 This Household, and Economicly Dependent","4 Village","2 Professional and Technician"
"8808","051606105001",0,0,0,0,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","3 Town","4 Commerical and Service worker"
"8809","051606102001",0,0,0,0,NA,"4 Another Household in Your Permanent Address's Village/Neighborhood","4 Village","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8810","051606101001",0,1,0,2,4,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","1 City","4 Commerical and Service worker"
"8811","051606113001",0,2,1,2,NA,"3 Same or Adjacent Dwelling/Courtyard with You",NA,"5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8812","051606117002",NA,NA,NA,NA,2,"6 Other",NA,"4 Commerical and Service worker"
"8813","051606103001",0,0,0,0,NA,"6 Other",NA,"6 Production and Transportation worker"
"8814","051606124001",0,0,0,0,4,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","1 City","4 Commerical and Service worker"
"8815","051606106001",0,3,0,4,NA,"6 Other","4 Village","4 Commerical and Service worker"
"8816","051606125001",0,1,1,2,NA,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District","3 Town","2 Professional and Technician"
"8817","051606123001",NA,NA,NA,NA,NA,NA,NA,NA
"8818","051606107001",0,0,1,0,4,"6 Other","2 County",NA
"8819","051606108001",0,0,2,0,3,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,NA
"8820","051606116001",0,1,0,2,3,"1 This Household, and Economicly Dependent","2 County","5 Agricultural, Forestry, Husbandry and Fishery Producer"
"8821","051606111001",0,1,2,0,NA,"6 Other","1 City","2 Professional and Technician"
"8822","051606115001",0,1,2,0,NA,"6 Other",NA,"6 Production and Transportation worker"
"8823","051606121001",3,1,0,1,2,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"6 Production and Transportation worker"
"8824","051606303001",0,0,2,0,2,"1 This Household, and Economicly Dependent","3 Town","2 Professional and Technician"
"8825","051606325001",0,0,0,0,4,"5 Another Village/Neighborhood in Your Permanent Address's County/City/District",NA,"2 Professional and Technician"
"8826","051606327002",1,1,1,0,2,"6 Other",NA,"2 Professional and Technician"
"8827","051606319001",1,0,1,1,2,"6 Other","4 Village","3 Clerk"
"8828","051606305001",0,0,1,0,NA,"6 Other",NA,"4 Commerical and Service worker"
"8829","051606320001",0,2,0,1,2,"6 Other","1 City","6 Production and Transportation worker"
"8830","051606317002",0,1,0,2,1,"2 This Household, but Economicly Independent",NA,NA
"8831","051606302001",0,0,1,2,3,"6 Other",NA,"6 Production and Transportation worker"
"8832","051606307002",0,0,1,3,NA,"6 Other",NA,"4 Commerical and Service worker"
